"queryCost","latitude","longitude","resolvedAddress","address","timezone","tzoffset","days__datetime","days__tempmax","days__tempmin","days__temp","days__feelslikemax","days__feelslikemin","days__feelslike","days__precip","days__precipprob","days__precipcover","days__preciptype__001","days__preciptype__002","days__preciptype","days__snow","days__snowdepth","days__windgust","days__windspeed","days__cloudcover","days__visibility","days__uvindex"
"366","38.8904","-77.032","Washington, DC, United States","Washington DC","America/New_York","-5","2016-01-01","46","37.8","42","40.9","31.3","37","0","0","0","","","null","0","0","null","12.4","73.6","9.9","null"
"","","","","","","","2016-01-02","47.9","32.6","39.8","44.2","27.5","35.7","0","0","0","","","null","0","0","18.3","10.1","7.1","9.9","null"
"","","","","","","","2016-01-03","53","31.3","39.9","53","24.5","35.8","0","0","0","","","null","0","0","28.9","19.2","24.6","9.9","null"
"","","","","","","","2016-01-04","37.9","24","33","31.1","10.2","23.1","0","0","0","","","null","0","0","33.6","23.3","45.4","9.9","null"
"","","","","","","","2016-01-05","33","15.9","24.2","29.9","-0.2","14.4","0","0","0","","","null","0","0","32.2","23.4","0","9.9","null"
"","","","","","","","2016-01-06","39.9","20.2","30.2","36.6","15.2","27","0","0","0","","","null","0","0","null","6.7","28.1","9.9","null"
"","","","","","","","2016-01-07","42.8","33.8","38.8","42.1","33.2","37.5","0","0","0","","","null","0","0","null","9.6","98.9","8.3","null"
"","","","","","","","2016-01-08","43.9","39.6","41.4","43.9","35","38.5","0","0","0","","","null","0","0","null","6.7","100","3.5","null"
"","","","","","","","2016-01-09","50","40.9","45.5","49.8","38.5","43.4","0.151","100","20.83","rain","","","0","0","null","7","99","5.4","null"
"","","","","","","","2016-01-10","62","38.9","53.5","62","30","51.5","0.596","100","29.17","rain","","","0","0","39.9","26.6","78","9","null"
"","","","","","","","2016-01-11","39.8","28.9","33.7","34.2","17.7","25.8","0","0","0","","","null","0","0","28.8","18.4","23.6","9.9","null"
"","","","","","","","2016-01-12","46.9","29.2","36.5","40.2","19.4","29","0","0","0","","","null","0","0","37.8","21.3","81.8","9.8","null"
"","","","","","","","2016-01-13","31.8","20.9","26.4","27.3","7.8","17.3","0","0","0","","","null","0","0","31.1","20.7","38.6","9.9","null"
"","","","","","","","2016-01-14","53","27.6","38.1","53","20.7","34.1","0","0","0","","","null","0","0","24.3","15.7","43.8","9.9","null"
"","","","","","","","2016-01-15","49","34.5","42.8","46.6","32","39.8","0.215","100","25","rain","","","0","0","null","9.7","79.6","9.5","null"
"","","","","","","","2016-01-16","52","39.6","44.5","52","34","40.1","0.116","100","8.33","rain","","","0","0","25.2","17.2","91.2","7.9","null"
"","","","","","","","2016-01-17","37.9","33.1","35.6","33.1","26.2","30.6","0.048","100","8.33","rain","snow","","0","0","null","9.7","83.4","8.6","null"
"","","","","","","","2016-01-18","33","16.9","22.6","26.7","1.5","8.8","0.001","100","4.17","snow","","","0","0","32.9","24.8","30.3","9.8","null"
"","","","","","","","2016-01-19","26.8","15.1","20.6","14.4","-2.2","7.1","0","0","0","","","null","0","0","33","23.2","6","9.9","null"
"","","","","","","","2016-01-20","29.8","19.8","24.5","25.9","6.4","15.9","0.033","100","12.5","snow","","","0","0","27.3","14.5","66.1","8.5","null"
"","","","","","","","2016-01-21","34","23.9","28.2","24.4","12.3","18.6","0","0","0","snow","","","0","0","25","18.3","51.9","9.7","null"
"","","","","","","","2016-01-22","28.9","21.7","24.7","19.8","7.7","14.5","0.349","100","41.67","rain","snow","","0.2","0.1","30.3","21.3","73","6.1","null"
"","","","","","","","2016-01-23","28","24","26.1","15","9.3","11.6","1.023","100","87.5","snow","","","0.2","0.4","41.1","28.5","100","1","null"
"","","","","","","","2016-01-24","34","21.1","27.5","32.7","10.6","19.3","0","0","0","rain","snow","","0.1","0.4","28.6","15.9","32.9","9.5","null"
"","","","","","","","2016-01-25","40.9","16.5","28.1","40.9","9.9","26.1","0.002","100","8.33","rain","snow","","0.2","0.4","null","6.3","65.5","8.3","null"
"","","","","","","","2016-01-26","51.4","31.7","41.8","51.4","23.9","38","0","0","0","","","null","0","0.3","23","15.5","92.3","9.9","null"
"","","","","","","","2016-01-27","46.8","33.1","40.2","44.7","27.7","34.4","0","0","0","","","null","0","0.2","25.2","15.8","76.1","9.9","null"
"","","","","","","","2016-01-28","39.2","24.6","32.7","36.7","21.6","29.9","0","0","0","","","null","0","0.1","null","10.3","68.1","9.9","null"
"","","","","","","","2016-01-29","42.8","28.7","35.5","35.8","23.8","28.4","0.006","100","4.17","rain","","","0","0.1","36.5","25.3","60.4","9.8","null"
"","","","","","","","2016-01-30","41.2","24.4","34.5","35","18.6","29.4","0","0","0","rain","snow","","0.1","0.1","null","14.7","21.9","9.9","null"
"","","","","","","","2016-01-31","56.4","36","45.4","56.4","30.4","42.2","0","0","0","","","null","0","0.1","28.9","13.9","67.9","9.9","null"
"","","","","","","","2016-02-01","60.1","44","49.7","60.1","40.9","47.1","0.113","100","12.5","rain","","","0","0","21.9","16.1","89.4","9.8","null"
"","","","","","","","2016-02-02","51.1","36.7","43.6","51.1","30.7","39.9","0","0","0","","","null","0","0","null","11.4","51.4","9.9","null"
"","","","","","","","2016-02-03","56.1","41.1","47.8","56.1","38","46","0.444","100","29.17","rain","","","0","0","29.8","12.3","97.7","8.5","null"
"","","","","","","","2016-02-04","57.1","43","49.9","57.1","35.5","46","0.077","100","16.67","rain","","","0","0","25.3","19.3","99.8","8.3","null"
"","","","","","","","2016-02-05","42.9","34.5","38.7","36.1","26.2","30.4","0.048","100","20.83","rain","","","0","0","34.1","23.2","62.2","9.1","null"
"","","","","","","","2016-02-06","43.1","29.3","36","38.4","24.6","31.8","0","0","0","","","null","0","0","null","11","57.7","9.9","null"
"","","","","","","","2016-02-07","45.9","29.5","37.9","40.5","24.6","33.4","0","0","0","","","null","0","0","null","13.4","81.6","9.9","null"
"","","","","","","","2016-02-08","46.1","34.8","40.4","44","27.2","35","0.011","100","4.17","rain","","","0","0","19.7","13.4","88.3","9.9","null"
"","","","","","","","2016-02-09","39.8","33.1","36.7","37.1","24","31.4","0.215","100","41.67","rain","","","0","0","21.9","15.9","94.9","8.4","null"
"","","","","","","","2016-02-10","38.7","26","32","31.7","14.2","22.5","0","0","0","","","null","0","0","31.9","18.8","85.9","9.7","null"
"","","","","","","","2016-02-11","29.7","21.7","25.1","18.1","8.7","13.1","0","0","0","","","null","0","0","31.8","20","32.9","9.9","null"
"","","","","","","","2016-02-12","30.7","19.6","25","23.9","11.2","18","0","0","0","","","null","0","0","20.8","12","81.9","9.9","null"
"","","","","","","","2016-02-13","28","15.9","21.7","21.8","0.4","7.5","0","0","0","","","null","0","0","38.8","27.1","62.6","9.6","null"
"","","","","","","","2016-02-14","25","12.5","19.1","20.1","-0.3","9","0","0","0","","","null","0","0","23","13.9","45.7","9.9","null"
"","","","","","","","2016-02-15","29.9","19.9","25.2","26","9.5","18.3","0.46","100","79.17","rain","snow","","0","0","null","10.3","100","4.5","null"
"","","","","","","","2016-02-16","51.9","30.7","42.4","51.9","23.2","38.2","0.702","100","37.5","rain","snow","","0","0","40.3","19.5","83.1","7","null"
"","","","","","","","2016-02-17","47.9","32.7","39.7","42.3","27.5","35.1","0","0","0","","","null","0","0","21.9","15.8","71.1","9.8","null"
"","","","","","","","2016-02-18","38.9","31.4","35.4","32.8","22.1","27.6","0","0","0","","","null","0","0","27.7","19.2","39.4","9.9","null"
"","","","","","","","2016-02-19","40.8","27.2","33.9","33.3","22.6","28.3","0","0","0","","","null","0","0","19.7","15.8","66.6","9.9","null"
"","","","","","","","2016-02-20","63","40","49.6","63","31.8","46.5","0","0","0","","","null","0","0","25.3","17.6","55.3","9.9","null"
"","","","","","","","2016-02-21","56","44.6","50.4","56","41.4","48.7","0.085","100","20.83","rain","","","0","0","null","12.3","75","7.9","null"
"","","","","","","","2016-02-22","51.9","40.8","46.7","51.9","34.7","43.5","0.001","100","4.17","rain","","","0","0","null","13.3","88.4","9.9","null"
"","","","","","","","2016-02-23","44","39.8","42.7","42.3","32.9","37.3","0.489","100","58.33","rain","","","0","0","19.7","14.6","99.9","5.9","null"
"","","","","","","","2016-02-24","64.7","42","51.4","64.7","36.3","49.1","1.093","100","62.5","rain","","","0","0","33.3","20.5","93.7","5.2","null"
"","","","","","","","2016-02-25","61","41","48.3","61","32.8","43.3","0.006","100","8.33","rain","","","0","0","36","23.7","82","9.9","null"
"","","","","","","","2016-02-26","39.8","31.9","36.7","32.5","23.7","27.3","0.024","100","16.67","rain","","","0","0","40.1","24.3","63.6","9.9","null"
"","","","","","","","2016-02-27","46.8","27.6","37.1","41","21.4","32.1","0","0","0","","","null","0","0","21.6","13.6","41.6","9.9","null"
"","","","","","","","2016-02-28","64.9","32.9","48.4","64.9","26.7","46","0","0","0","","","null","0","0","25.3","17.9","12.1","9.9","null"
"","","","","","","","2016-02-29","64.1","47.9","56.6","64.1","47.9","56.6","0.002","100","8.33","rain","","","0","0","36.6","22.8","32.7","9.9","null"
"","","","","","","","2016-03-01","64.8","39.2","52.8","64.8","38.4","52.5","0.005","100","8.33","rain","","","0","0","30","18.3","42.3","9.9","null"
"","","","","","","","2016-03-02","59.2","31.9","43.3","59.2","23.7","36.1","0.096","100","25","rain","","","0","0","43.1","34.4","43.4","9.7","null"
"","","","","","","","2016-03-03","40.9","29.4","34.5","39.8","22.3","29","0","0","0","","","null","0","0","20.8","14.4","73.6","9.2","null"
"","","","","","","","2016-03-04","40.9","32","36.6","33.6","24.3","29.3","0.073","100","25","rain","snow","","0","0","23.7","18.6","99.7","7.8","null"
"","","","","","","","2016-03-05","44.7","34.9","38.8","39","28.6","33.9","0","0","0","","","null","0","0","null","14.1","88.3","9.9","null"
"","","","","","","","2016-03-06","50.8","36.9","42.2","50.8","32.7","40.2","0","0","0","","","null","0","0","null","9.1","91.2","9.5","null"
"","","","","","","","2016-03-07","65.1","35.7","49.4","65.1","29.6","46.6","0","0","0","","","null","0","0","22.8","17.7","66.1","9.6","null"
"","","","","","","","2016-03-08","78.9","46.8","60.2","78.9","45.9","60.1","0","0","0","","","null","0","0","19.7","8.5","72.8","9.8","null"
"","","","","","","","2016-03-09","78.4","47.5","62.3","78.4","47.5","62.3","0","0","0","","","null","0","0","17.3","12.4","47.8","9.9","null"
"","","","","","","","2016-03-10","78.1","57.5","67.2","78.1","57.5","67.2","0","0","0","","","null","0","0","25.3","18.9","80.2","9.9","null"
"","","","","","","","2016-03-11","73","56.7","66.6","73","56.7","66.6","0","0","0","","","null","0","0","28.5","21","84","9.9","null"
"","","","","","","","2016-03-12","60.1","51","54.6","60.1","51","54.6","0","0","0","","","null","0","0","null","8.8","84.3","9.9","null"
"","","","","","","","2016-03-13","60.1","49.8","54.5","60.1","46.1","54.2","0.182","100","25","rain","","","0","0","null","13.7","98.4","9.6","null"
"","","","","","","","2016-03-14","53.1","47.7","50.1","53.1","41.6","47.3","0.256","100","25","rain","","","0","0","28.9","15.3","100","7.2","null"
"","","","","","","","2016-03-15","63.9","46.8","52.9","63.9","42.2","51.3","0.03","100","12.5","rain","","","0","0","null","10","79.3","9.6","null"
"","","","","","","","2016-03-16","73.1","48.6","60","73.1","47.3","59.9","0.011","100","4.17","rain","","","0","0","16.1","11.3","36.1","9.5","null"
"","","","","","","","2016-03-17","68","48.3","58.2","68","45.9","57.9","0","0","0","","","null","0","0","24","14.4","42.2","9.9","null"
"","","","","","","","2016-03-18","65.9","48.7","58.2","65.9","45.8","58.1","0","0","0","","","null","0","0","38.2","21.3","28.4","9.9","null"
"","","","","","","","2016-03-19","57.5","37.8","44.4","57.5","31","39.4","0.128","100","25","rain","","","0","0","24.2","16.5","80.7","9.8","null"
"","","","","","","","2016-03-20","42.9","37.9","39.8","37.2","30.5","33.9","0.001","100","4.17","rain","","","0","0","null","13.3","98.6","9.8","null"
"","","","","","","","2016-03-21","52","36.9","43.8","52","30.7","39.5","0.003","100","8.33","rain","","","0","0","33.4","23.1","53.4","9.9","null"
"","","","","","","","2016-03-22","62","35.2","48.5","62","30.6","47.3","0","0","0","","","null","0","0","25.3","16.1","52.2","9.9","null"
"","","","","","","","2016-03-23","74.1","53.9","61.4","74.1","53.9","61.4","0","0","0","","","null","0","0","19.6","18.3","70.1","9.9","null"
"","","","","","","","2016-03-24","76.9","50.1","64.2","76.9","50.1","64.2","0","0","0","","","null","0","0","31.7","21.6","54.1","9.9","null"
"","","","","","","","2016-03-25","70","52","64.6","70","52","64.6","0.031","100","4.17","rain","","","0","0","33.3","20.8","89.7","9.9","null"
"","","","","","","","2016-03-26","60.8","40.7","50.5","60.8","33.4","47.7","0","0","0","","","null","0","0","17.2","16.5","56.1","9.9","null"
"","","","","","","","2016-03-27","55.9","48.6","52.2","55.9","45.1","51.4","0.001","100","4.17","rain","","","0","0","null","10.2","95.1","9.2","null"
"","","","","","","","2016-03-28","69.9","48.7","56","69.9","44.9","55.6","0.329","100","54.17","rain","","","0","0","43.3","28.5","78.2","8.5","null"
"","","","","","","","2016-03-29","60","47.7","53.7","60","41.8","52","0.001","100","4.17","rain","","","0","0","34.4","24.7","30.3","9.9","null"
"","","","","","","","2016-03-30","62.1","40.9","51.3","62.1","37.1","50.1","0","0","0","","","null","0","0","21.9","18.2","45","9.9","null"
"","","","","","","","2016-03-31","73.8","53.8","63.8","73.8","53.8","63.8","0.002","100","8.33","rain","","","0","0","38.4","25","80.7","9.9","null"
"","","","","","","","2016-04-01","82","64.3","71.9","81.9","64.3","71.9","0.052","100","12.5","rain","","","0","0","31.1","21.4","85.7","9.7","null"
"","","","","","","","2016-04-02","71.8","49.4","57.8","71.8","41","57.1","0.1","100","29.17","rain","","","0","0","58.7","31","94.1","9.7","null"
"","","","","","","","2016-04-03","53.9","37","45.1","53.9","25.4","38.8","0.19","100","25","rain","","","0","0","48.2","37.1","43.9","9.9","null"
"","","","","","","","2016-04-04","73.2","46.1","57.3","73.2","37.9","56","0.073","100","12.5","rain","","","0","0","33.8","23.6","62.3","9.8","null"
"","","","","","","","2016-04-05","45.9","30.6","38.8","40.5","18.4","30.3","0","0","0","","","null","0","0","41.4","27.9","34.8","9.9","null"
"","","","","","","","2016-04-06","56","32.4","45.2","56","26.3","42.7","0.001","100","4.17","rain","","","0","0","28.4","21.4","58.4","9.9","null"
"","","","","","","","2016-04-07","64","50.8","55.1","64","50.8","55.1","0.688","100","25","rain","","","0","0","35.6","18.9","87.9","9.2","null"
"","","","","","","","2016-04-08","53","43.6","47.8","53","37.7","43.9","0","0","0","","","null","0","0","29.8","18.4","67.5","9.9","null"
"","","","","","","","2016-04-09","49.7","35.7","42.4","44","27.1","35.8","0.199","100","37.5","rain","","","0","0","39.5","25.7","84.9","9.7","null"
"","","","","","","","2016-04-10","52","30.6","40.9","52","22.7","35.5","0","0","0","","","null","0","0","24.9","17","42.9","9.9","null"
"","","","","","","","2016-04-11","73.1","46.8","58.4","73.1","40.7","56","0.011","100","4.17","rain","","","0","0","34","24.6","83.8","9.9","null"
"","","","","","","","2016-04-12","67.8","51.5","60.8","67.8","51.5","60.8","0.055","100","16.67","rain","","","0","0","32.2","20.4","69.1","9.8","null"
"","","","","","","","2016-04-13","56.8","42.5","50.2","56.8","37","47.9","0","0","0","","","null","0","0","null","13.4","15.3","9.9","null"
"","","","","","","","2016-04-14","62.7","41.1","52.4","62.7","39.5","51.9","0","0","0","","","null","0","0","null","12","5.1","9.9","null"
"","","","","","","","2016-04-15","62.8","43.2","53.5","62.8","40.8","53","0","0","0","","","null","0","0","null","7.8","13.2","9.9","null"
"","","","","","","","2016-04-16","70.9","45.2","57.8","70.9","42.7","56.9","0","0","0","","","null","0","0","19.7","12.1","14.2","9.9","null"
"","","","","","","","2016-04-17","73","46.7","59.1","73","46.3","58.9","0","0","0","","","null","0","0","null","11.9","15.9","9.9","null"
"","","","","","","","2016-04-18","83.8","52.1","67.8","81.1","52.1","67.3","0","0","0","","","null","0","0","18.3","13.9","47.2","9.9","null"
"","","","","","","","2016-04-19","83","56.9","69.3","80.9","56.9","68.9","0","0","0","","","null","0","0","28.9","21.1","83.1","9.9","null"
"","","","","","","","2016-04-20","69.9","49.5","61","69.9","46","60.9","0","0","0","","","null","0","0","null","16.1","41.6","9.9","null"
"","","","","","","","2016-04-21","74.1","48.5","61.5","74.1","45","60.9","0","0","0","","","null","0","0","24.2","15.7","83.3","9.9","null"
"","","","","","","","2016-04-22","74","64","68","74","64","68","0","0","0","","","null","0","0","27.7","13.6","89.3","9.9","null"
"","","","","","","","2016-04-23","70.8","58.6","64.1","70.8","58.6","64.1","0.243","100","20.83","rain","","","0","0","24.2","17.4","77.5","9.3","null"
"","","","","","","","2016-04-24","66.9","46.4","57.4","66.9","42.3","56.5","0","0","0","","","null","0","0","null","14.2","36.8","9.9","null"
"","","","","","","","2016-04-25","77.2","50.6","63.6","77.2","50.6","63.6","0","0","0","","","null","0","0","null","11","67.8","9.9","null"
"","","","","","","","2016-04-26","84.8","65","75.2","83.1","65","74.9","0","0","0","","","null","0","0","33.1","22.3","70.1","9.9","null"
"","","","","","","","2016-04-27","71.7","53.8","58.4","71.7","53.8","58.4","0.039","100","29.17","rain","","","0","0","null","18.5","98.7","9.3","null"
"","","","","","","","2016-04-28","55","47.8","52.8","55","43.8","52","0.558","100","41.67","rain","","","0","0","21.5","14.2","99.3","6.9","null"
"","","","","","","","2016-04-29","55","47.7","50.9","55","43","49","0.012","100","8.33","rain","","","0","0","null","10.7","100","7.8","null"
"","","","","","","","2016-04-30","57.6","51","53.9","57.6","51","53.9","0.022","100","8.33","rain","","","0","0","null","8.8","99.8","9.7","null"
"","","","","","","","2016-05-01","58.8","51.9","54.9","58.8","51.9","54.9","0.467","100","45.83","rain","","","0","0","null","10","99.7","8.2","null"
"","","","","","","","2016-05-02","76.1","55","62.7","76.1","55","62.7","1.219","100","37.5","rain","","","0","0","49.4","21.6","87.5","7.6","null"
"","","","","","","","2016-05-03","71.7","59.9","64.6","71.7","59.9","64.6","0.113","100","25","rain","","","0","0","null","12.4","94.5","8.6","null"
"","","","","","","","2016-05-04","59.9","53.8","56.5","59.9","53.8","56.5","0.091","100","16.67","rain","","","0","0","null","14.9","99","9.6","null"
"","","","","","","","2016-05-05","56.8","51","53.4","56.8","51","53.4","0.023","100","12.5","rain","","","0","0","null","13","99.8","8.3","null"
"","","","","","","","2016-05-06","54.9","51.2","53.3","54.9","51.2","53.3","0.776","100","54.17","rain","","","0","0","24.2","14.3","98.1","8.3","null"
"","","","","","","","2016-05-07","64","51","56.8","64","51","56.8","0.152","100","29.17","rain","","","0","0","null","9.7","84.6","9.6","null"
"","","","","","","","2016-05-08","71.8","53.8","63","71.8","53.8","63","0.041","100","16.67","rain","","","0","0","34.5","20.3","81.3","9.9","null"
"","","","","","","","2016-05-09","63","49.4","57.4","63","47.9","57.3","0.061","100","16.67","rain","","","0","0","null","12.4","89.1","9.9","null"
"","","","","","","","2016-05-10","64.8","57.6","60.1","64.8","57.6","60.1","0.002","100","8.33","rain","","","0","0","null","10.9","94.4","9.9","null"
"","","","","","","","2016-05-11","60","53.8","56.7","60","53.8","56.7","0.358","100","54.17","rain","","","0","0","null","10.9","100","7.5","null"
"","","","","","","","2016-05-12","65.8","57.7","61.3","65.8","57.7","61.3","0","0","0","","","null","0","0","null","8.9","100","7.1","null"
"","","","","","","","2016-05-13","75.9","62","67.2","75.9","62","67.2","0.082","100","12.5","rain","","","0","0","24","15.7","77.5","8.1","null"
"","","","","","","","2016-05-14","74.9","54.4","62.2","74.9","54.4","62.2","0.133","100","12.5","rain","","","0","0","36.6","23.1","44.9","9.8","null"
"","","","","","","","2016-05-15","60.9","48.7","54.7","60.9","44.6","54.2","0.005","100","12.5","rain","","","0","0","39.2","24.1","63","9.9","null"
"","","","","","","","2016-05-16","66.6","44.2","55.8","66.6","40.6","55.2","0","0","0","","","null","0","0","23","16.8","52.8","9.9","null"
"","","","","","","","2016-05-17","58.3","54.9","55.8","58.3","54.9","55.8","0.409","100","41.67","rain","","","0","0","null","9.6","96.8","9","null"
"","","","","","","","2016-05-18","65.7","54.8","59.2","65.7","54.8","59.2","0","0","0","","","null","0","0","null","12.4","98.6","8.8","null"
"","","","","","","","2016-05-19","69.2","55.9","61.8","69.2","55.9","61.8","0.011","100","4.17","rain","","","0","0","null","9.8","80.1","9.9","null"
"","","","","","","","2016-05-20","74.8","53.4","64.9","74.8","53.4","64.9","0.004","100","4.17","rain","","","0","0","16.1","10.8","65.2","9.9","null"
"","","","","","","","2016-05-21","63.8","55","58","63.8","55","58","0.66","100","50","rain","","","0","0","19.7","16.3","98.2","8","null"
"","","","","","","","2016-05-22","57.7","53.9","55.7","57.7","53.9","55.7","0.404","100","75","rain","","","0","0","null","13.1","99.9","6.2","null"
"","","","","","","","2016-05-23","73.6","56.7","62.5","73.6","56.7","62.5","0.192","100","37.5","rain","","","0","0","23","14.2","91","9.5","null"
"","","","","","","","2016-05-24","82.9","56.9","70.9","81.3","56.9","70.5","0.002","100","8.33","rain","","","0","0","24.4","17","57.1","9.9","null"
"","","","","","","","2016-05-25","85.9","60.9","73","83.7","60.9","72.4","0","0","0","","","null","0","0","19.7","8.9","52.9","9.9","null"
"","","","","","","","2016-05-26","88.1","62.7","74.3","89.8","62.7","75","0","0","0","","","null","0","0","null","12.4","67.6","9.8","null"
"","","","","","","","2016-05-27","87.3","69.8","78","92","69.8","79.6","0","0","0","","","null","0","0","null","13.4","67.3","9.9","null"
"","","","","","","","2016-05-28","86.2","69.8","77.7","90.2","69.8","78.8","0","0","0","","","null","0","0","null","12.5","44.1","9.9","null"
"","","","","","","","2016-05-29","82.9","66.2","73.1","85.4","66.2","73.6","0.483","100","29.17","rain","","","0","0","null","13.1","83.9","9.2","null"
"","","","","","","","2016-05-30","79","67.9","73.4","79","67.9","73.4","0.008","100","4.17","rain","","","0","0","null","10.8","91.6","9.9","null"
"","","","","","","","2016-05-31","84.8","69.8","76.7","88","69.8","77.5","0","0","0","","","null","0","0","null","7.8","80.8","9.9","null"
"","","","","","","","2016-06-01","86","69.4","77.3","87.2","69.4","77.9","0.001","100","4.17","rain","","","0","0","null","17.5","69.6","9.6","null"
"","","","","","","","2016-06-02","80.8","67.7","73.6","83.5","67.7","73.9","0","0","0","","","null","0","0","null","9.1","80","9.9","null"
"","","","","","","","2016-06-03","79.7","71.7","74.2","79.7","71.7","74.2","0.303","100","20.83","rain","","","0","0","null","8","97.1","9.2","null"
"","","","","","","","2016-06-04","81.9","70","75.2","86.5","70","75.7","0","0","0","","","null","0","0","null","13.1","94.6","9.2","null"
"","","","","","","","2016-06-05","84.8","72.8","75.7","90","72.8","76.5","0.236","100","20.83","rain","","","0","0","29.7","17.8","93.4","9.7","null"
"","","","","","","","2016-06-06","85.9","68.9","77.2","85.3","68.9","77.2","0.001","100","4.17","rain","","","0","0","23","12.5","63.9","9.9","null"
"","","","","","","","2016-06-07","85.7","66.4","76.9","85.2","66.4","76.9","0","0","0","","","null","0","0","33.7","23.8","53.5","9.9","null"
"","","","","","","","2016-06-08","73","63.6","68.4","73","63.6","68.4","0","0","0","","","null","0","0","39.9","23.4","28.7","9.9","null"
"","","","","","","","2016-06-09","82","53.1","69.8","80.3","53.1","69.6","0","0","0","","","null","0","0","26.6","16","29.5","9.9","null"
"","","","","","","","2016-06-10","80.9","62.9","73","80.4","62.9","72.9","0","0","0","","","null","0","0","25.3","17.6","72.4","9.9","null"
"","","","","","","","2016-06-11","95.6","66.2","79.7","97.3","66.2","81.1","0","0","0","","","null","0","0","24.2","19","69.1","9.9","null"
"","","","","","","","2016-06-12","92.7","75.6","83.4","93.1","75.6","83.3","0","0","0","","","null","0","0","37.3","22.4","55.1","9.9","null"
"","","","","","","","2016-06-13","79.9","64","72.5","79.9","64","72.5","0","0","0","","","null","0","0","24","16.3","73","9.9","null"
"","","","","","","","2016-06-14","80","68.5","74.4","80","68.5","74.4","0","0","0","","","null","0","0","null","14.2","71.6","9.9","null"
"","","","","","","","2016-06-15","81.8","66.2","73.4","84.6","66.2","73.7","0","0","0","","","null","0","0","null","12.4","89.7","9.9","null"
"","","","","","","","2016-06-16","86.8","69.8","76.4","90.3","69.8","77.3","0.358","100","16.67","rain","","","0","0","33.7","24.5","90.3","9","null"
"","","","","","","","2016-06-17","80.8","65.6","72.7","81.3","65.6","72.8","0.098","100","8.33","rain","","","0","0","31.1","15.6","72.3","9.3","null"
"","","","","","","","2016-06-18","84.5","65.4","74.7","82.7","65.4","74.4","0","0","0","","","null","0","0","17.2","14.4","56","9.9","null"
"","","","","","","","2016-06-19","89.6","65.2","77.1","87.4","65.2","76.5","0","0","0","","","null","0","0","16.1","14.2","77.4","9.9","null"
"","","","","","","","2016-06-20","89.9","68.5","79.5","89.8","68.5","79.4","0","0","0","","","null","0","0","24.2","12.2","51.8","9.9","null"
"","","","","","","","2016-06-21","89","71.8","78","92","71.8","78.8","0.973","100","16.67","rain","","","0","0","28.9","19.6","81.7","9.6","null"
"","","","","","","","2016-06-22","84.8","68.8","77.1","82.9","68.8","76.7","0","0","0","","","null","0","0","27.4","17.6","64.7","9.9","null"
"","","","","","","","2016-06-23","81.8","70.9","75.2","84.8","70.9","75.4","0.525","100","20.83","rain","","","0","0","21.9","12.4","90.8","9.1","null"
"","","","","","","","2016-06-24","83.9","71.5","77","88.2","71.5","78.2","0.013","100","8.33","rain","","","0","0","null","17.2","77.6","9.9","null"
"","","","","","","","2016-06-25","83.6","71.7","76.8","83.2","71.7","76.9","0","0","0","","","null","0","0","null","10.8","58.4","9.9","null"
"","","","","","","","2016-06-26","84.6","65.2","76.1","83.5","65.2","75.8","0","0","0","","","null","0","0","null","10.1","61.2","9.9","null"
"","","","","","","","2016-06-27","85.9","67.4","76.8","90.6","67.4","78.3","0.011","100","4.17","rain","","","0","0","null","16.8","57.2","9.9","null"
"","","","","","","","2016-06-28","85.7","70","77.2","94.3","70","79.4","1.249","100","41.67","rain","","","0","0","34.4","11.1","89.9","9.2","null"
