days__datetime,days_day_of_week,days__tempmax,days__tempmin,days__temp,days__feelslikemax,days__feelslikemin,days__feelslike,days_has_rain,days__precip,days__precipprob,days_has_snow,days__precipcover,days__snow,days__snowdepth,days__windspeed,days__cloudcover,days__visibility
2022-06-30,Thursday,88.9,72.4,81.0,89.3,72.4,81.5,0,0.0,0,0,0.0,0.0,0.0,9.8,28.2,9.9
2022-07-01,Friday,90.0,73.6,82.3,97.1,73.6,85.5,0,0.0,0,0,0.0,0.0,0.0,14.6,58.6,9.9
2022-07-02,Saturday,88.9,75.6,82.4,97.5,75.6,86.2,0,0.0,0,0,0.0,0.0,0.0,15.4,82.6,9.9
2022-07-03,Sunday,87.9,74.6,79.5,87.1,74.6,79.4,1,0.486,100,0,16.67,0.0,0.0,12.5,67.6,9.5
2022-07-04,Monday,87.7,70.3,79.0,85.3,70.3,78.2,0,0.0,0,0,0.0,0.0,0.0,9.2,40.7,9.9
2022-07-05,Tuesday,85.7,72.4,78.9,95.3,72.4,82.0,1,0.105,100,0,8.33,0.0,0.0,15.8,82.6,9.7
2022-07-06,Wednesday,92.7,74.6,83.9,98.1,74.6,86.9,0,0.0,0,0,0.0,0.0,0.0,10.0,74.7,9.9
2022-07-07,Thursday,80.7,73.9,77.7,84.0,73.9,78.1,1,0.017,100,0,12.5,0.0,0.0,14.3,89.9,9.7
2022-07-08,Friday,86.9,71.4,79.1,91.3,71.4,81.0,0,0.0,0,0,0.0,0.0,0.0,10.0,85.0,9.9
2022-07-09,Saturday,78.7,70.8,72.7,78.7,70.8,72.7,1,2.167,100,0,54.17,0.0,0.0,17.6,98.3,7.9
2022-07-10,Sunday,80.7,70.7,75.3,81.4,70.7,75.4,0,0.0,0,0,0.0,0.0,0.0,9.5,80.0,9.9
2022-07-11,Monday,82.9,67.1,75.2,82.5,67.1,75.1,0,0.0,0,0,0.0,0.0,0.0,13.3,17.6,9.9
2022-07-12,Tuesday,91.0,69.9,77.5,96.0,69.9,78.9,1,0.401,100,0,16.67,0.0,0.0,18.0,34.6,9.9
2022-07-13,Wednesday,89.8,70.9,80.2,91.8,70.9,81.6,0,0.0,0,0,0.0,0.0,0.0,15.8,81.0,9.9
2022-07-14,Thursday,87.8,71.0,79.9,87.6,71.0,80.3,0,0.0,0,0,0.0,0.0,0.0,13.1,56.9,9.9
2022-07-15,Friday,89.4,72.6,80.8,89.2,72.6,81.0,0,0.0,0,0,0.0,0.0,0.0,10.0,53.4,9.9
2022-07-16,Saturday,86.8,71.7,77.8,91.0,71.7,78.7,1,1.298,100,0,20.83,0.0,0.0,17.8,79.8,9.4
2022-07-17,Sunday,85.7,72.7,78.2,93.6,72.7,80.3,1,0.014,100,0,16.67,0.0,0.0,8.8,82.2,9.8
2022-07-18,Monday,91.0,75.5,81.5,99.7,75.5,84.9,0,0.0,0,0,0.0,0.0,0.0,16.5,84.5,9.9
2022-07-19,Tuesday,89.8,76.8,83.0,91.8,76.8,85.0,0,0.0,0,0,0.0,0.0,0.0,9.8,65.9,9.9
2022-07-20,Wednesday,91.1,74.6,83.4,97.0,74.6,86.8,0,0.0,0,0,0.0,0.0,0.0,13.7,19.8,9.9
2022-07-21,Thursday,93.5,79.9,85.1,100.7,79.9,90.1,1,0.053,100,0,4.17,0.0,0.0,15.1,68.9,9.6
2022-07-22,Friday,93.6,76.4,85.3,97.0,76.4,87.5,0,0.0,0,0,0.0,0.0,0.0,14.2,54.5,9.9
2022-07-23,Saturday,94.8,77.5,85.6,99.5,77.5,88.1,0,0.0,0,0,0.0,0.0,0.0,16.2,48.5,9.9
2022-07-24,Sunday,93.8,76.0,84.4,101.7,76.0,88.1,0,0.0,0,0,0.0,0.0,0.0,15.2,70.8,9.7
2022-07-25,Monday,89.8,76.6,82.3,98.3,76.6,85.9,1,0.12,100,0,4.17,0.0,0.0,14.4,84.0,9.9
2022-07-26,Tuesday,79.0,74.8,77.2,79.0,74.8,77.2,0,0.0,0,0,0.0,0.0,0.0,9.8,92.5,9.9
2022-07-27,Wednesday,87.1,74.5,81.0,93.6,74.5,84.0,0,0.0,0,0,0.0,0.0,0.0,12.1,87.0,9.9
2022-07-28,Thursday,91.8,74.7,83.1,98.8,74.7,86.1,1,0.194,100,0,12.5,0.0,0.0,14.8,78.3,9.9
2022-07-29,Friday,88.7,73.4,79.4,93.2,73.4,81.2,0,0.0,0,0,0.0,0.0,0.0,11.4,75.1,9.9
2022-07-30,Saturday,87.0,73.0,80.1,86.4,73.0,79.9,1,0.018,100,0,4.17,0.0,0.0,11.1,78.7,9.9
2022-07-31,Sunday,84.7,71.7,76.9,86.5,71.7,77.5,1,0.454,100,0,20.83,0.0,0.0,9.8,82.2,9.5
2022-08-01,Monday,88.6,72.8,79.1,91.2,72.8,80.6,0,0.0,0,0,0.0,0.0,0.0,10.9,79.3,9.8
2022-08-02,Tuesday,91.7,74.7,83.3,94.2,74.7,84.8,1,0.476,100,0,12.5,0.0,0.0,13.4,56.1,9.9
2022-08-03,Wednesday,91.0,74.3,82.9,93.5,74.3,83.9,0,0.0,0,0,0.0,0.0,0.0,12.0,24.3,9.9
2022-08-04,Thursday,94.0,74.7,82.4,104.4,74.7,85.7,1,0.566,100,0,25.0,0.0,0.0,24.7,40.2,9.2
2022-08-05,Friday,90.9,73.6,79.1,99.5,73.6,81.1,1,0.159,100,0,25.0,0.0,0.0,13.1,76.6,9.8
2022-08-06,Saturday,87.9,73.6,80.3,95.8,73.6,83.5,0,0.0,0,0,0.0,0.0,0.0,16.2,82.2,9.9
2022-08-07,Sunday,89.1,75.5,82.2,97.7,75.5,86.2,0,0.0,0,0,0.0,0.0,0.0,15.7,67.4,9.9
2022-08-08,Monday,91.9,77.8,83.4,103.7,77.8,89.4,0,0.0,0,0,0.0,0.0,0.0,14.7,41.4,9.9
2022-08-09,Tuesday,95.7,76.6,85.9,105.3,76.6,92.0,1,0.004,100,0,4.17,0.0,0.0,13.3,46.8,9.9
2022-08-10,Wednesday,90.9,73.8,81.3,102.2,73.8,84.8,1,0.538,100,0,25.0,0.0,0.0,11.2,77.6,9.2
2022-08-11,Thursday,86.9,73.0,79.3,86.9,73.0,79.6,0,0.0,0,0,0.0,0.0,0.0,14.3,76.4,9.9
2022-08-12,Friday,83.7,70.3,77.2,83.0,70.3,77.1,1,0.002,100,0,8.33,0.0,0.0,16.1,58.9,9.9
2022-08-13,Saturday,83.5,63.4,74.0,81.5,63.4,73.7,0,0.0,0,0,0.0,0.0,0.0,12.0,28.0,9.9
2022-08-14,Sunday,82.8,69.7,74.5,82.2,69.7,74.4,1,0.03,100,0,20.83,0.0,0.0,12.2,85.4,9.8
2022-08-15,Monday,75.8,67.9,71.2,75.8,67.9,71.2,1,0.107,100,0,12.5,0.0,0.0,10.6,93.5,9.7
2022-08-16,Tuesday,81.8,66.7,74.2,81.6,66.7,74.2,0,0.0,0,0,0.0,0.0,0.0,14.9,60.6,9.9
2022-08-17,Wednesday,84.5,65.3,73.4,84.2,65.3,73.4,1,0.022,100,0,12.5,0.0,0.0,13.0,63.3,9.9
2022-08-18,Thursday,86.7,64.4,75.3,85.6,64.4,75.2,0,0.0,0,0,0.0,0.0,0.0,12.1,18.3,9.9
2022-08-19,Friday,87.0,70.3,78.5,91.1,70.3,79.7,0,0.0,0,0,0.0,0.0,0.0,13.5,46.8,9.9
2022-08-20,Saturday,88.6,71.2,79.4,91.6,71.2,80.6,0,0.0,0,0,0.0,0.0,0.0,11.1,59.1,9.9
2022-08-21,Sunday,80.8,72.5,76.0,84.2,72.5,76.2,1,0.08,100,0,12.5,0.0,0.0,12.0,66.3,9.9
2022-08-22,Monday,84.7,72.9,77.5,89.2,72.9,78.5,1,0.028,100,0,4.17,0.0,0.0,10.2,86.1,9.9
2022-08-23,Tuesday,88.6,72.6,79.4,89.5,72.6,79.9,0,0.0,0,0,0.0,0.0,0.0,15.2,36.1,9.9
2022-08-24,Wednesday,89.0,69.7,79.7,90.3,69.7,80.1,0,0.0,0,0,0.0,0.0,0.0,12.4,25.5,9.9
2022-08-25,Thursday,89.0,67.9,80.1,93.6,67.9,82.0,0,0.0,0,0,0.0,0.0,0.0,14.6,71.0,9.9
2022-08-26,Friday,92.7,73.8,82.3,93.6,73.8,83.8,0,0.0,0,0,0.0,0.0,0.0,11.1,49.9,9.4
2022-08-27,Saturday,90.8,73.7,81.6,93.5,73.7,83.4,0,0.0,0,0,0.0,0.0,0.0,11.1,60.4,9.9
2022-08-28,Sunday,90.9,73.6,81.9,96.6,73.6,85.0,0,0.0,0,0,0.0,0.0,0.0,8.9,55.2,9.9
2022-08-29,Monday,91.8,74.6,82.5,98.6,74.6,85.6,0,0.0,0,0,0.0,0.0,0.0,13.6,46.8,9.9
2022-08-30,Tuesday,93.7,73.9,80.5,99.9,73.9,82.4,1,0.14,100,0,8.33,0.0,0.0,16.1,53.1,9.7
2022-08-31,Wednesday,85.8,69.9,77.9,84.5,69.9,77.6,0,0.0,0,0,0.0,0.0,0.0,14.9,34.2,9.9
2022-09-01,Thursday,89.8,65.6,78.8,87.6,65.6,78.3,0,0.0,0,0,0.0,0.0,0.0,10.3,19.0,9.9
2022-09-02,Friday,87.9,69.7,78.2,87.6,69.7,78.5,0,0.0,0,0,0.0,0.0,0.0,12.3,51.4,9.9
2022-09-03,Saturday,88.8,70.8,78.9,91.9,70.8,80.1,0,0.0,0,0,0.0,0.0,0.0,10.2,72.6,9.9
2022-09-04,Sunday,89.9,71.6,80.0,94.6,71.6,81.6,0,0.0,0,0,0.0,0.0,0.0,12.4,68.1,9.9
2022-09-05,Monday,87.0,73.8,79.1,91.2,73.8,80.5,1,0.085,100,0,4.17,0.0,0.0,12.4,87.8,9.9
2022-09-06,Tuesday,85.8,73.0,77.5,89.8,73.0,78.5,1,0.674,100,0,29.17,0.0,0.0,14.6,88.5,8.6
2022-09-07,Wednesday,76.8,70.9,73.1,76.8,70.9,73.1,1,0.015,100,0,20.83,0.0,0.0,16.0,94.1,9.5
2022-09-08,Thursday,80.7,69.8,73.5,82.0,69.8,73.6,0,0.0,0,0,0.0,0.0,0.0,10.0,84.9,9.9
2022-09-09,Friday,82.9,65.2,73.9,82.8,65.2,73.9,0,0.0,0,0,0.0,0.0,0.0,13.5,18.7,9.9
2022-09-10,Saturday,81.9,64.6,73.5,83.7,64.6,73.7,0,0.0,0,0,0.0,0.0,0.0,9.9,74.3,9.8
2022-09-11,Sunday,80.9,71.8,75.4,86.1,71.8,76.0,1,0.615,100,0,25.0,0.0,0.0,10.0,94.4,8.7
2022-09-12,Monday,83.8,73.0,76.7,89.3,73.0,77.5,1,0.099,100,0,8.33,0.0,0.0,7.8,94.3,9.7
2022-09-13,Tuesday,82.0,70.9,75.3,81.8,70.9,75.2,1,0.005,100,0,8.33,0.0,0.0,15.9,71.6,9.9
2022-09-14,Wednesday,79.9,60.9,71.2,79.9,60.9,71.2,0,0.0,0,0,0.0,0.0,0.0,11.4,35.5,9.9
2022-09-15,Thursday,81.9,65.7,72.4,82.4,65.7,72.4,0,0.0,0,0,0.0,0.0,0.0,13.6,30.0,9.9
2022-09-16,Friday,80.9,58.7,70.0,80.5,58.7,69.9,0,0.0,0,0,0.0,0.0,0.0,7.7,10.8,9.8
2022-09-17,Saturday,82.0,63.6,71.7,81.9,63.6,71.8,0,0.0,0,0,0.0,0.0,0.0,10.1,34.5,9.0
2022-09-18,Sunday,83.0,63.9,73.3,84.7,63.9,73.6,0,0.0,0,0,0.0,0.0,0.0,11.3,29.4,9.9
2022-09-19,Monday,87.9,67.6,76.6,88.4,67.6,76.8,0,0.0,0,0,0.0,0.0,0.0,15.9,42.7,9.9
2022-09-20,Tuesday,84.8,68.8,76.9,84.3,68.8,76.8,0,0.0,0,0,0.0,0.0,0.0,14.0,46.9,9.9
2022-09-21,Wednesday,85.9,65.0,75.2,85.7,65.0,75.3,0,0.0,0,0,0.0,0.0,0.0,11.1,60.7,9.9
2022-09-22,Thursday,80.1,62.9,73.2,82.1,62.9,73.3,1,0.037,100,0,4.17,0.0,0.0,22.8,71.3,9.7
2022-09-23,Friday,69.9,53.9,61.5,69.9,53.9,61.5,0,0.0,0,0,0.0,0.0,0.0,18.1,23.4,9.9
2022-09-24,Saturday,69.1,52.6,61.4,69.1,52.6,61.4,0,0.0,0,0,0.0,0.0,0.0,10.1,62.1,9.9
2022-09-25,Sunday,80.0,59.8,68.1,80.7,59.8,68.1,1,0.014,100,0,4.17,0.0,0.0,17.3,76.6,9.9
2022-09-26,Monday,79.0,60.8,69.2,79.0,60.8,69.2,0,0.0,0,0,0.0,0.0,0.0,13.6,55.6,9.9
2022-09-27,Tuesday,73.8,60.1,66.3,73.8,60.1,66.3,0,0.0,0,0,0.0,0.0,0.0,15.9,65.3,9.9
2022-09-28,Wednesday,70.9,51.8,61.3,70.9,51.8,61.3,0,0.0,0,0,0.0,0.0,0.0,15.6,39.8,9.9
2022-09-29,Thursday,70.8,54.9,62.3,70.8,54.9,62.3,0,0.0,0,0,0.0,0.0,0.0,18.1,66.4,9.9
2022-09-30,Friday,61.9,55.8,58.5,61.9,55.8,58.5,1,0.113,100,0,20.83,0.0,0.0,19.3,92.1,9.7
2022-10-01,Saturday,64.0,56.0,59.9,64.0,56.0,59.9,1,0.553,100,0,54.17,0.0,0.0,20.4,100.0,7.6
2022-10-02,Sunday,62.0,53.8,58.5,62.0,53.8,58.5,1,0.48,100,0,83.33,0.0,0.0,20.4,99.7,5.4
2022-10-03,Monday,55.9,48.6,50.8,55.9,42.8,47.6,1,0.456,100,0,62.5,0.0,0.0,20.4,96.0,9.3
2022-10-04,Tuesday,53.9,48.7,50.9,53.9,42.9,48.3,1,0.177,100,0,33.33,0.0,0.0,18.0,99.2,9.6
2022-10-05,Wednesday,67.2,51.0,57.6,67.2,51.0,57.6,1,0.151,100,0,33.33,0.0,0.0,18.1,91.7,8.5
2022-10-06,Thursday,78.0,54.9,64.7,78.0,54.9,64.7,0,0.0,0,0,0.0,0.0,0.0,9.1,42.0,9.9
2022-10-07,Friday,80.7,53.7,66.1,79.9,53.7,66.1,0,0.0,0,0,0.0,0.0,0.0,18.8,42.1,9.8
2022-10-08,Saturday,62.0,49.5,55.6,62.0,45.9,55.4,0,0.0,0,0,0.0,0.0,0.0,18.1,50.4,9.9
2022-10-09,Sunday,64.9,41.8,53.9,64.9,39.1,53.2,0,0.0,0,0,0.0,0.0,0.0,11.1,6.4,9.9
2022-10-10,Monday,70.9,45.6,57.2,70.9,44.5,56.9,0,0.0,0,0,0.0,0.0,0.0,8.9,4.4,9.9
2022-10-11,Tuesday,73.0,47.6,59.2,73.0,44.9,58.9,0,0.0,0,0,0.0,0.0,0.0,10.8,11.4,9.9
2022-10-12,Wednesday,70.1,50.8,61.3,70.1,50.8,61.3,0,0.0,0,0,0.0,0.0,0.0,14.6,77.9,9.9
2022-10-13,Thursday,70.1,60.1,65.3,70.1,60.1,65.3,1,0.379,100,0,45.83,0.0,0.0,15.7,96.8,8.7
2022-10-14,Friday,68.0,55.9,60.1,68.0,55.9,60.1,1,0.09,100,0,12.5,0.0,0.0,10.1,57.0,9.7
2022-10-15,Saturday,75.8,49.5,61.2,75.8,48.9,61.2,0,0.0,0,0,0.0,0.0,0.0,15.0,11.9,9.9
2022-10-16,Sunday,70.1,54.9,61.3,70.1,54.9,61.3,1,0.014,100,0,4.17,0.0,0.0,8.9,60.6,9.9
2022-10-17,Monday,71.0,53.9,61.7,71.0,53.9,61.7,1,0.046,100,0,12.5,0.0,0.0,19.6,92.3,9.9
2022-10-18,Tuesday,55.0,44.8,50.4,55.0,41.0,48.1,0,0.0,0,0,0.0,0.0,0.0,17.0,54.8,9.9
2022-10-19,Wednesday,58.8,38.5,48.2,58.8,33.0,46.2,0,0.0,0,0,0.0,0.0,0.0,18.0,58.0,9.9
2022-10-20,Thursday,62.0,39.5,50.4,62.0,34.7,48.7,0,0.0,0,0,0.0,0.0,0.0,17.0,33.3,9.9
2022-10-21,Friday,66.8,42.6,54.5,66.8,42.2,54.2,0,0.0,0,0,0.0,0.0,0.0,7.8,33.0,9.9
2022-10-22,Saturday,70.0,45.6,56.5,70.0,44.6,56.3,0,0.0,0,0,0.0,0.0,0.0,10.0,41.0,9.8
2022-10-23,Sunday,66.6,47.7,56.8,66.6,44.5,56.1,1,0.19,100,0,20.83,0.0,0.0,13.9,94.6,9.4
2022-10-24,Monday,65.0,56.8,60.3,65.0,56.8,60.3,1,0.011,100,0,4.17,0.0,0.0,13.5,94.8,9.5
2022-10-25,Tuesday,64.0,60.0,61.4,64.0,60.0,61.4,0,0.0,0,0,0.0,0.0,0.0,7.9,100.0,6.5
2022-10-26,Wednesday,67.9,58.8,61.9,67.9,58.8,61.9,1,0.037,100,0,8.33,0.0,0.0,13.3,88.2,9.0
2022-10-27,Thursday,66.7,53.6,58.9,66.7,53.6,58.9,0,0.0,0,0,0.0,0.0,0.0,18.2,22.0,9.9
2022-10-28,Friday,60.1,46.6,53.1,60.1,42.0,51.7,0,0.0,0,0,0.0,0.0,0.0,13.5,62.0,9.9
2022-10-29,Saturday,62.8,45.8,53.6,62.8,42.4,52.7,0,0.0,0,0,0.0,0.0,0.0,11.2,25.1,9.9
2022-10-30,Sunday,64.0,40.6,51.8,64.0,36.3,50.9,0,0.0,0,0,0.0,0.0,0.0,9.9,50.4,9.9
2022-10-31,Monday,66.7,53.6,59.7,66.7,53.6,59.7,1,0.163,100,0,33.33,0.0,0.0,12.4,94.5,9.1
2022-11-01,Tuesday,74.9,57.8,64.4,74.9,57.8,64.4,1,0.001,100,0,4.17,0.0,0.0,15.8,69.6,7.0
2022-11-02,Wednesday,69.0,55.1,61.6,69.0,55.1,61.6,0,0.0,0,0,0.0,0.0,0.0,10.1,63.5,9.9
2022-11-03,Thursday,71.7,51.9,60.2,71.7,51.9,60.2,0,0.0,0,0,0.0,0.0,0.0,7.9,51.5,9.9
2022-11-04,Friday,74.0,52.7,61.6,74.0,52.7,61.6,0,0.0,0,0,0.0,0.0,0.0,9.1,72.4,8.3
2022-11-05,Saturday,78.2,61.9,69.3,78.2,61.9,69.3,0,0.0,0,0,0.0,0.0,0.0,18.0,71.5,9.8
2022-11-06,Sunday,75.9,66.0,70.5,75.9,66.0,70.5,1,0.023,100,0,8.33,0.0,0.0,12.9,87.2,9.7
2022-11-07,Monday,80.0,61.9,71.0,80.0,61.9,71.0,0,0.0,0,0,0.0,0.0,0.0,14.8,40.7,9.9
2022-11-08,Tuesday,61.9,48.7,55.5,61.9,43.3,54.9,0,0.0,0,0,0.0,0.0,0.0,19.3,44.9,9.9
2022-11-09,Wednesday,60.9,44.4,51.7,60.9,39.2,50.0,0,0.0,0,0,0.0,0.0,0.0,11.2,12.9,9.9
2022-11-10,Thursday,69.1,47.5,58.6,69.1,45.0,58.1,0,0.0,0,0,0.0,0.0,0.0,8.8,72.9,9.9
2022-11-11,Friday,73.0,61.0,67.2,73.0,61.0,67.2,1,0.513,100,0,50.0,0.0,0.0,19.7,99.2,8.9
2022-11-12,Saturday,71.1,56.8,67.4,71.1,56.8,67.4,1,0.159,100,0,16.67,0.0,0.0,22.8,72.4,9.7
2022-11-13,Sunday,53.9,42.0,47.1,53.9,35.3,41.2,1,0.026,100,0,4.17,0.0,0.0,22.7,77.9,9.9
2022-11-14,Monday,49.9,36.9,43.3,49.9,32.3,39.3,0,0.0,0,0,0.0,0.0,0.0,11.0,34.8,9.9
2022-11-15,Tuesday,44.0,35.7,40.3,40.2,30.1,34.7,1,1.126,100,0,41.67,0.0,0.0,15.7,87.9,7.9
2022-11-16,Wednesday,52.9,38.9,45.2,52.9,32.9,41.1,0,0.0,0,0,0.0,0.0,0.0,17.0,88.9,9.5
2022-11-17,Thursday,44.8,36.9,40.9,38.8,30.0,34.3,0,0.0,0,0,0.0,0.0,0.0,22.4,58.5,9.9
2022-11-18,Friday,48.7,30.6,40.1,43.9,24.8,34.4,0,0.0,0,0,0.0,0.0,0.0,17.7,44.4,9.9
2022-11-19,Saturday,47.0,31.9,38.9,42.1,26.1,34.3,0,0.0,0,0,0.0,0.0,0.0,13.6,51.3,9.9
2022-11-20,Sunday,39.8,30.4,35.8,35.8,21.4,28.0,0,0.0,0,0,0.0,0.0,0.0,24.9,20.3,9.9
2022-11-21,Monday,48.7,25.9,37.5,43.1,18.5,33.4,0,0.0,0,0,0.0,0.0,0.0,14.7,1.1,9.9
2022-11-22,Tuesday,57.8,31.7,43.5,57.8,29.9,42.5,0,0.0,0,0,0.0,0.0,0.0,13.5,9.6,9.9
2022-11-23,Wednesday,62.0,33.7,45.9,62.0,31.9,45.2,0,0.0,0,0,0.0,0.0,0.0,12.5,6.4,9.8
2022-11-24,Thursday,60.2,33.9,45.9,60.2,28.8,44.4,0,0.0,0,0,0.0,0.0,0.0,8.9,39.8,9.7
2022-11-25,Friday,62.8,44.8,51.2,62.8,42.5,49.5,1,0.148,100,0,20.83,0.0,0.0,19.4,63.0,9.8
2022-11-26,Saturday,61.0,38.9,48.9,61.0,34.6,47.4,0,0.0,0,0,0.0,0.0,0.0,10.3,32.8,9.9
2022-11-27,Sunday,57.9,46.0,51.2,57.9,43.7,49.9,1,0.239,100,0,25.0,0.0,0.0,18.1,91.9,8.2
2022-11-28,Monday,55.0,46.7,51.4,55.0,42.4,50.6,0,0.0,0,0,0.0,0.0,0.0,24.9,80.2,9.8
2022-11-29,Tuesday,52.0,36.8,45.1,52.0,34.5,43.1,0,0.0,0,0,0.0,0.0,0.0,10.2,77.2,9.9
2022-11-30,Wednesday,58.9,44.0,50.5,58.9,37.0,47.9,1,0.308,100,0,20.83,0.0,0.0,19.5,78.4,9.1
2022-12-01,Thursday,46.0,37.0,41.1,42.8,28.6,35.2,0,0.0,0,0,0.0,0.0,0.0,21.5,36.2,9.9
2022-12-02,Friday,50.0,29.5,41.0,47.1,23.6,37.2,0,0.0,0,0,0.0,0.0,0.0,12.6,61.5,9.9
2022-12-03,Saturday,62.0,48.7,54.5,62.0,43.3,53.4,1,0.306,100,0,25.0,0.0,0.0,20.7,87.5,9.6
2022-12-04,Sunday,46.9,34.7,41.3,43.8,29.9,37.1,0,0.0,0,0,0.0,0.0,0.0,14.7,35.4,9.9
2022-12-05,Monday,49.9,30.5,39.7,46.7,27.4,37.9,0,0.0,0,0,0.0,0.0,0.0,10.1,50.4,9.9
2022-12-06,Tuesday,50.0,38.5,44.6,47.2,36.2,42.3,1,0.171,100,0,29.17,0.0,0.0,9.0,98.6,6.5
2022-12-07,Wednesday,56.9,50.0,53.7,56.9,50.0,53.7,1,0.051,100,0,12.5,0.0,0.0,7.9,99.6,7.1
2022-12-08,Thursday,58.7,44.1,51.4,58.7,40.4,50.4,0,0.0,0,0,0.0,0.0,0.0,12.3,88.3,8.2
2022-12-09,Friday,49.9,38.5,44.4,48.2,34.1,41.1,0,0.0,0,0,0.0,0.0,0.0,12.3,23.0,9.9
2022-12-10,Saturday,44.8,33.0,39.7,43.9,27.2,35.9,0,0.0,0,0,0.0,0.0,0.0,7.9,63.8,9.9
2022-12-11,Sunday,47.8,40.6,43.6,47.8,37.2,41.4,0,0.0,0,0,0.0,0.0,0.0,7.8,83.5,9.2
2022-12-12,Monday,44.0,38.5,42.5,37.6,33.0,36.1,0,0.0,0,0,0.0,0.0,0.0,17.0,91.9,9.9
2022-12-13,Tuesday,44.8,32.7,37.6,42.3,22.5,32.2,0,0.0,0,0,0.0,0.0,0.0,15.6,46.6,9.9
2022-12-14,Wednesday,43.0,27.9,36.1,40.2,20.1,32.2,0,0.0,0,0,0.0,0.0,0.0,8.8,76.0,9.9
2022-12-15,Thursday,47.9,34.9,39.8,43.3,26.9,34.2,1,1.678,100,1,91.67,0.0,0.0,13.7,99.9,4.9
2022-12-16,Friday,51.9,40.9,44.8,51.9,32.7,40.0,1,0.006,100,0,4.17,0.0,0.0,18.0,70.5,9.0
2022-12-17,Saturday,49.8,36.8,42.7,46.1,31.5,38.2,0,0.0,0,0,0.0,0.0,0.0,13.6,73.6,9.9
2022-12-18,Sunday,43.9,33.9,39.1,40.6,25.8,33.0,0,0.0,0,0,0.0,0.0,0.0,20.4,63.0,9.9
2022-12-19,Monday,42.0,29.7,35.2,36.1,21.0,28.3,0,0.0,0,0,0.0,0.0,0.0,16.9,46.9,9.9
2022-12-20,Tuesday,42.0,27.8,34.3,37.8,20.1,28.3,0,0.0,0,0,0.0,0.0,0.0,10.0,59.7,9.9
2022-12-21,Wednesday,45.9,27.8,35.6,44.9,22.7,33.1,0,0.0,0,0,0.0,0.0,0.0,10.9,62.1,9.9
2022-12-22,Thursday,55.8,32.9,42.5,55.8,26.9,37.9,1,1.031,100,0,58.33,0.0,0.0,18.7,99.7,6.9
2022-12-23,Friday,54.0,13.9,32.7,54.0,-1.1,22.4,1,0.119,100,1,25.0,0.0,0.0,29.7,68.2,7.9
2022-12-24,Saturday,20.9,8.9,14.7,12.2,-4.2,2.6,0,0.0,0,0,0.0,0.0,0.0,15.9,33.2,9.9
2022-12-25,Sunday,33.1,13.7,23.3,26.4,4.0,16.1,0,0.0,0,0,0.0,0.0,0.0,12.7,9.6,9.9
2022-12-26,Monday,33.1,19.6,27.3,30.5,11.3,22.7,0,0.0,0,0,0.0,0.0,0.0,8.9,54.8,9.9
2022-12-27,Tuesday,43.1,29.6,35.0,43.1,26.3,33.2,0,0.0,0,0,0.0,0.0,0.0,5.7,49.5,9.9
2022-12-28,Wednesday,50.0,28.7,36.6,50.0,23.5,33.1,0,0.0,0,0,0.0,0.0,0.0,12.5,46.9,9.9
2022-12-29,Thursday,52.3,29.7,40.4,52.3,29.1,37.8,0,0.0,0,0,0.0,0.0,0.0,7.9,45.6,9.9
2022-12-30,Friday,64.2,33.1,46.0,64.2,31.2,45.3,0,0.0,0,0,0.0,0.0,0.0,10.2,43.0,9.7
2022-12-31,Saturday,56.1,43.0,51.2,56.1,40.5,50.8,1,0.197,100,0,25.0,0.0,0.0,11.1,96.6,5.5
